a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q02|q03|q03_1|q04|q04_1|q04_2|q04_3|q04_4|q04_5|q04_6|q04_7|q04_8|q04_9|q05|q05_1|q05_2|q05_3|q06|q06_1|q06_2|q06_3|q06_4|q06_5|q06_6|q06_7|q06_8|q06_9|q06_10|q06_1_1|q07|q08|q09|q09_1|q09_2|q09_3|q09_4|q09_5|q09_6|q09_7|q09_8|q10|q10_1|q10_2|q10_3|q10_4|q10_5|q10_6|q10_7
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Pucumpuy|No||Si|No|No|No|No|No|No|No|No|||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Puczato|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1157|Continuar|hallajamana|0|076.38439|09.88865|2859|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|2|Continuar|2|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|B|No|Si|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Chulkilla, chulquina|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Gongapa, jongapa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte piña|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte purupuru|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Mullaca|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Puczato|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Puru Puru|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
F|1159|Continuar|san pedro de cani|0|||2600|21|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|B|No|Si|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Cushuro, cushuru|Si|I|No|No|No|No|No|No|No|No|Si|B|No|Si|No|B|No|Si|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Jaramullaca|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Monte purupuru|Si|C|No|No|Si|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|Si|B|No|Si|No|No|No|No|No|No|B|No|Si|No|No|No|No|No
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
F|1160|Continuar|san pedro de cani|0|76°.23.215'|09°53.109'|2959|25|Huánuco-Quisqui|San Pedro De Cani|||Continuar|7|1|Continuar|3|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
D|1165|Continuar|san pedro|998|76.38691|09.88551|2941|22|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|0|Continuar|1|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Chilipruta|No||Si|Si|No|No|No|No|No|No|No||No|Si|No||Si|No|No|No|No|No|No|No|No|No||||||||||||||No|No|No|No|No|No|Si
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Chulkilla, chulquina|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Shiraco|Si|ADFG|Si|No|No|Si|No|Si|Si|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
D|1166|Continuar|primera calle|23|76.38749|09.88541|2949|998|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
D|1167|Continuar|carretera a cani|998|76.38294|09.88595|2780|24|Huánuco-Quisqui|San Pedro De Cani|||Continuar|3|1|Continuar|1|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
